Issue Description,Assignees to the Issue,Link
TableSection not reacting to changes when using default TableView.Root,,https://github.com/xamarin/Xamarin.Forms/issues/5197
[ios] listview cell with image and tapgesturerecognizer erroneously call itemselected instead of recognizer ,,https://github.com/xamarin/Xamarin.Forms/issues/5196
[Enhancement] Change NavigationPage back button color on Android,,https://github.com/xamarin/Xamarin.Forms/issues/5177
WebView losing selection on iOS on button tap,,https://github.com/xamarin/Xamarin.Forms/issues/5175
[Core] Incorrect increments in Stepper,,https://github.com/xamarin/Xamarin.Forms/issues/5168
Xamarin.Forms Android application crash on release with linking,,https://github.com/xamarin/Xamarin.Forms/issues/5157
"AutomationProperties.Name, AutomationProperties.HelpText on Button not read by Android TalkBack",,https://github.com/xamarin/Xamarin.Forms/issues/5150
[Feedback] Xamarin Forms Page.DisplayActionSheet Doesn't Resize on UWP,,https://github.com/xamarin/Xamarin.Forms/issues/5134
How to use CompressedLayout for Frame,,https://github.com/xamarin/Xamarin.Forms/issues/5127
Xamarin.forms Mac - image inside relative layout does not display,,https://github.com/xamarin/Xamarin.Forms/issues/5114
Frame with a shadow on iOS adds a shadow to the contents,,https://github.com/xamarin/Xamarin.Forms/issues/5108
[Android Material] Ripple effect on material entry,,https://github.com/xamarin/Xamarin.Forms/issues/5103
"Event handler lookup inconsistency of XamlC, XamlLoader and WPF",,https://github.com/xamarin/Xamarin.Forms/issues/5100
iOS - Scrollbar - Too far Scrollable,,https://github.com/xamarin/Xamarin.Forms/issues/5098
32Bit x86 XF UWP RAM limit 1GB,,https://github.com/xamarin/Xamarin.Forms/issues/5091
ListView with Label.FormattedText in DataTemplate causes performance issues,,https://github.com/xamarin/Xamarin.Forms/issues/5087
ListView.BeginRefresh does more than indicated,,https://github.com/xamarin/Xamarin.Forms/issues/5083
Behavior of Page with both BackgroundColor and BackgroundImage set,,https://github.com/xamarin/Xamarin.Forms/issues/5067
[Android] Slider Value property does not work correctly with a specific min/max value,,https://github.com/xamarin/Xamarin.Forms/issues/5058
iOS Selection handling not matching Android for CollectionView,,https://github.com/xamarin/Xamarin.Forms/issues/5050
[Spec] PaymentButton,,https://github.com/xamarin/Xamarin.Forms/issues/5045
Xamarin.Forms 4.0 Pre2 CollectionView.EmptyView cannot arrange content in center.,,https://github.com/xamarin/Xamarin.Forms/issues/5041
[Feedback] Xamarin Forms ContentPresenter doesn't display correctly in Right-to-Left after rotation,,https://github.com/xamarin/Xamarin.Forms/issues/5025
[Feedback] xamarin OpenGLView gesturerecognizers events doesn't fire,,https://github.com/xamarin/Xamarin.Forms/issues/5024
Text entry focus throws exception with custom NSWindow Delegate,,https://github.com/xamarin/Xamarin.Forms/issues/5004
[iOS] OnAppearing not firing when returning to app ,,https://github.com/xamarin/Xamarin.Forms/issues/4986
[ImageButton] ImageButton's VisualState inside a ScrollView doesn't work properly,,https://github.com/xamarin/Xamarin.Forms/issues/4981
DynamicResources set in different conditions of DataTrigger correctly applies only value set in first DataTrigger. ,,https://github.com/xamarin/Xamarin.Forms/issues/4978
HorizontalTextAlignment doens't work with Entry when setting FlowDirection Right To Left On Ios,,https://github.com/xamarin/Xamarin.Forms/issues/4976
"""Animators may only be run on Looper threads"" when raising ChangeCanExecute on Button command",,https://github.com/xamarin/Xamarin.Forms/issues/4964
Button inside ScrollView gets no visual click effect on iOS,,https://github.com/xamarin/Xamarin.Forms/issues/4960
[FlexLayout] Labels with word wrap do not seem to auto calculate height correctly,,https://github.com/xamarin/Xamarin.Forms/issues/4950
Tests in Issue3624 fails,,https://github.com/xamarin/Xamarin.Forms/issues/4946
[UWP] Wrong exception thrown when NavigationPage is missing root page.,,https://github.com/xamarin/Xamarin.Forms/issues/4941
[UWP] NavigationPage TitleIcon not displayed,,https://github.com/xamarin/Xamarin.Forms/issues/4939
[UWP] ListView not populating in UI test 1567 ,,https://github.com/xamarin/Xamarin.Forms/issues/4937
"[F100] Add ""Target"" support to VisualStateManager",,https://github.com/xamarin/Xamarin.Forms/issues/4924
Image button on UWP not going back to normal state,,https://github.com/xamarin/Xamarin.Forms/issues/4910
[WPF] Slider converts Value to minimum when minimum is greater than zero,,https://github.com/xamarin/Xamarin.Forms/issues/4902
[UWP] Tapped does not fire on ViewCell,,https://github.com/xamarin/Xamarin.Forms/issues/4901
Image Rotation/Translation/Pan not working correctly on UWP,,https://github.com/xamarin/Xamarin.Forms/issues/4898
Xamarin forms entry focused event,,https://github.com/xamarin/Xamarin.Forms/issues/4897
Run time Exception while removing the my custom control Element from main.xaml in Xamarin MAC platform,,https://github.com/xamarin/Xamarin.Forms/issues/4896
Style Classes don't play with Resource Keys,,https://github.com/xamarin/Xamarin.Forms/issues/4894
[UWP] Action Sheet positioned incorrectly after rotation,,https://github.com/xamarin/Xamarin.Forms/issues/4892
[WPF] Grouped ListView throws Index Out of Range exception when clicking outside of list,,https://github.com/xamarin/Xamarin.Forms/issues/4890
Unable to enter text into SearchBar placed inside ViewCell,,https://github.com/xamarin/Xamarin.Forms/issues/4882
Text not shown as it should Xamarin.Forms.GTK,,https://github.com/xamarin/Xamarin.Forms/issues/4880
[UWP] Height calculations for content within a layout not calculation correctly for wrapping content like flex and text,,https://github.com/xamarin/Xamarin.Forms/issues/4875
[macOS] Visual glitch when exiting the full screen with ScrollViewer,,https://github.com/xamarin/Xamarin.Forms/issues/4854
Border issue and inconsistency,,https://github.com/xamarin/Xamarin.Forms/issues/4853
OnOptionsItemSelected() not called after a configuration/orientation change.,,https://github.com/xamarin/Xamarin.Forms/issues/4827
"Text of UITextView is not displayed in the view, when default text color of the Editor is converted to UIColor and set to UITextColor in Xamarin Forms (iOS)",,https://github.com/xamarin/Xamarin.Forms/issues/4816
WPF WebView returns WebNavigationResult.Success in Navigated event for invalid URL,,https://github.com/xamarin/Xamarin.Forms/issues/4787
[Android] ScrollView Performance is worse when page is not the root,,https://github.com/xamarin/Xamarin.Forms/issues/4778
[Shell] Cannot prevent flyout menu list from scrolling.,,https://github.com/xamarin/Xamarin.Forms/issues/4765
"[Shell] How to use custom renderers for flyout, navigation bar, tab bar, and top tabs?",,https://github.com/xamarin/Xamarin.Forms/issues/4764
[UWP] SetNativeControl 'Value does not fall within the expected range',,https://github.com/xamarin/Xamarin.Forms/issues/4756
[Shell] Control loses focus after appearing,,https://github.com/xamarin/Xamarin.Forms/issues/4755
"WebView on Mac not firing ""Navigated"" event with status ""Failure"" in case there's no internet connection",,https://github.com/xamarin/Xamarin.Forms/issues/4753
forms in UWP show empty button for DisplayActionSheet,,https://github.com/xamarin/Xamarin.Forms/issues/4744
Metadata missing for Intellisense for constructor parameters,,https://github.com/xamarin/Xamarin.Forms/issues/4738
Xamarin forms (3.3.0.912540) on Android - Custom PickerRenderer Control.Click stops working on first user's click,,https://github.com/xamarin/Xamarin.Forms/issues/4732
[Android] Text selection pane broken on Android Lollipop with RTL support enabled,,https://github.com/xamarin/Xamarin.Forms/issues/4722
XamarinForms GestureRecognizer issue,,https://github.com/xamarin/Xamarin.Forms/issues/4714
ImageCell line Separator not Rendering properly on iOS ListView,,https://github.com/xamarin/Xamarin.Forms/issues/4711
Picker and DatePicker Margin issue on Iphone X when reset navigation Stack,,https://github.com/xamarin/Xamarin.Forms/issues/4710
[Android]App Crashes randomly with NavigationPageRenderer.UpdateToolbar error,,https://github.com/xamarin/Xamarin.Forms/issues/4708
Scrolling not OK for Editor with Autosize=TextChanges inside scrollview inside grid (iOS),,https://github.com/xamarin/Xamarin.Forms/issues/4695
[Enhancement] SecurityException from Forms.Maps with explicit target SDK,,https://github.com/xamarin/Xamarin.Forms/issues/4691
GTK ListView.ItemAppearing triggers for every item on the list even when they are not visible,,https://github.com/xamarin/Xamarin.Forms/issues/4682
"[Feedback] HorizontalTextAlignment=""Center"" looses alignment when TabbedPage background",,https://github.com/xamarin/Xamarin.Forms/issues/4679
MasterDetailPage Swipe animation intercepts touch effects meant for children of DetailPage in iOS,,https://github.com/xamarin/Xamarin.Forms/issues/4675
Tab through list of entries doesnt work,,https://github.com/xamarin/Xamarin.Forms/issues/4673
GTK: label doesn't align to the center properly (VerticalOptions and HorizontalOptions XAML properties),,https://github.com/xamarin/Xamarin.Forms/issues/4655
Doc for adding Mac project appears to be out of date,,https://github.com/xamarin/Xamarin.Forms/issues/4638
Button Background Color is Sometimes Transparent When Button is Contained Within StackLayout Element,,https://github.com/xamarin/Xamarin.Forms/issues/4635
Write unit test to demonstrate race condition happening with Dependency service,,https://github.com/xamarin/Xamarin.Forms/issues/4630
MasterDetail Page IsPresented and MasterBehaviour not behaving as Expected.,,https://github.com/xamarin/Xamarin.Forms/issues/4623
[iOS] OnResume is being called twice when the application is foregrounded,,https://github.com/xamarin/Xamarin.Forms/issues/4608
[Android] ImageButton on android is not clipping view to corner radius,,https://github.com/xamarin/Xamarin.Forms/issues/4606
"[iOS] V3.0 Unexpected left margin inside the ListView control, after the control is moved outside of the screen boundaries and back (iPhone X devices in Portrait mode only)",,https://github.com/xamarin/Xamarin.Forms/issues/4599
[Android] ViewCell Enabled not updated with IsEnabled Binding,,https://github.com/xamarin/Xamarin.Forms/issues/4590
Grid height ignore change after it was set to 0 if it is in the listview.,,https://github.com/xamarin/Xamarin.Forms/issues/4589
Scary sounding Warning when compiling xamarin forms for android (scenario test day),,https://github.com/xamarin/Xamarin.Forms/issues/4585
System.NullReferenceException: Object reference not set to an instance of an object,,https://github.com/xamarin/Xamarin.Forms/issues/4581
Platform Not Supported exception on Windows 7 (Windows.Web.UI.WebViewControlSettings),,https://github.com/xamarin/Xamarin.Forms/issues/4568
Android page with only a label says double tap to activate after just tapping the page,,https://github.com/xamarin/Xamarin.Forms/issues/4556
Xamarin.Forms Entry field that prevents soft keyboard from showing up on Focus,,https://github.com/xamarin/Xamarin.Forms/issues/4555
[Feedback] Xamarin SwipeGesture recording additional swipes.,,https://github.com/xamarin/Xamarin.Forms/issues/4554
[Feedback] BindingError (Type Binding not found in xmlns),,https://github.com/xamarin/Xamarin.Forms/issues/4553
"[Feedback, UWP] Swipe Gesture Recognizer breaks scrolling on ScrollView",,https://github.com/xamarin/Xamarin.Forms/issues/4552
"[Feedback] Duplicate definition of a class even though the ""duplicate"" classes are for separate frameworks",,https://github.com/xamarin/Xamarin.Forms/issues/4546
[UWP] Webview not scrolling inside of Frame,,https://github.com/xamarin/Xamarin.Forms/issues/4540
Weird scrolling in Master Details after changing details,,https://github.com/xamarin/Xamarin.Forms/issues/4533
NavigationPage.SetHasNavigationBar bar is broken for TabbedPage(MasterDetailPage too?) on UWP,,https://github.com/xamarin/Xamarin.Forms/issues/4531
Binding compiler fails with indexers on Arrays,,https://github.com/xamarin/Xamarin.Forms/issues/4524
Binding not working in titleview using xamarin.forms ios but works in android,,https://github.com/xamarin/Xamarin.Forms/issues/4520
"[iOS] ToolbarItems in tabbed page are not shown for pages navigated to from the ""more"" overflow ",,https://github.com/xamarin/Xamarin.Forms/issues/4512
iOS - Icon in Detail of MasterDetail wrong after rotation,,https://github.com/xamarin/Xamarin.Forms/issues/4506
[F100] Make Label display HTML from a string,,https://github.com/xamarin/Xamarin.Forms/issues/4504
Xamarin.Forms built from source missing UWP WindowsPage,,https://github.com/xamarin/Xamarin.Forms/issues/4472
[UWP] BoxView CornerRadius doesn't work,,https://github.com/xamarin/Xamarin.Forms/issues/4459
"ScrollView IsClippedToBounds=""true"" not rendering on Android with Forms 3.3, 3.4, 3.5, 3.6, 4.0",,https://github.com/xamarin/Xamarin.Forms/issues/4455
iOS tabbed page shows edit button after screen rotation,,https://github.com/xamarin/Xamarin.Forms/issues/4441
Future proof API for design time rendering,,https://github.com/xamarin/Xamarin.Forms/issues/4429
ImageButton missing from the toolbox,,https://github.com/xamarin/Xamarin.Forms/issues/4425
[Android] StackLayout Height not updated with IsVisible Binding,,https://github.com/xamarin/Xamarin.Forms/issues/4424
[macOS] DisplayAlert invisible first time (Mojave Dark Mode),,https://github.com/xamarin/Xamarin.Forms/issues/4421
Timepicker events are not fired for the first time in xamarin.forms verison 3.3. Until version 3.2.0.871581 it was working as expected,,https://github.com/xamarin/Xamarin.Forms/issues/4419
IsVisiblity of Entry is not working inside the Custom Renderer of Grid,,https://github.com/xamarin/Xamarin.Forms/issues/4418
"Enable binding of View Model (BindingContext) methods, just like properties",,https://github.com/xamarin/Xamarin.Forms/issues/4415
ImageResourceExtension gives an System.PlatformNotSupportedException in UWP release,,https://github.com/xamarin/Xamarin.Forms/issues/4408
Unable fo use Forms.Init(),,https://github.com/xamarin/Xamarin.Forms/issues/4407
Keyboard closing for Entry control on every key stroke in iOS,,https://github.com/xamarin/Xamarin.Forms/issues/4397
"Flexlayout does not work with scrollable like xamarin list, scrolabble v",,https://github.com/xamarin/Xamarin.Forms/issues/4391
[macOS] Issue2399 Crashes on macOS,,https://github.com/xamarin/Xamarin.Forms/issues/4389
[macOS] Bugzilla40005 crashes on macOS with an NRE,,https://github.com/xamarin/Xamarin.Forms/issues/4388
[MacOS] Appearing doesn't fire on MacOs when navigating backwards,,https://github.com/xamarin/Xamarin.Forms/issues/4387
[Xamarin.Forms] [Android] Picker gets a permanent focus when setting gravity,,https://github.com/xamarin/Xamarin.Forms/issues/4380
UISearchBar in NavigationPage issue,,https://github.com/xamarin/Xamarin.Forms/issues/4378
Frame is missing elevation and shadow inside ListView,,https://github.com/xamarin/Xamarin.Forms/issues/4374
Add down arrow / up arrow to picker on android,,https://github.com/xamarin/Xamarin.Forms/issues/4372
" Xamarin.Forms Image, Loads on Android, does not on iOS",,https://github.com/xamarin/Xamarin.Forms/issues/4357
.NET Standard library's PDB has invalid sequence points,,https://github.com/xamarin/Xamarin.Forms/issues/4353
Rendering issues tabbed page on iOS 12.1 (Demo included),,https://github.com/xamarin/Xamarin.Forms/issues/4347
embedding a xamarin forms content page,,https://github.com/xamarin/Xamarin.Forms/issues/4340
"[UWP] Skipping setting ""default values"" for element properties in renderers is problematic",,https://github.com/xamarin/Xamarin.Forms/issues/4312
[UWP] GroupHeaderBinding displays ShortName instead of Display name,,https://github.com/xamarin/Xamarin.Forms/issues/4306
TimePicker opens twice on edit time when it's placed inside ListView close to WebView,,https://github.com/xamarin/Xamarin.Forms/issues/4305
macOS: Switching Detail pages in MasterDetailPage causes app crash,,https://github.com/xamarin/Xamarin.Forms/issues/4300
[macOS] WebView freezes using CustomRenderer,,https://github.com/xamarin/Xamarin.Forms/issues/4294
[macOS] WebView can't navigate,,https://github.com/xamarin/Xamarin.Forms/issues/4293
TitleView doesn't display when specified on NavigationPage itself,,https://github.com/xamarin/Xamarin.Forms/issues/4292
FlowDirection in iOS 12 Simulator [Screenshots],,https://github.com/xamarin/Xamarin.Forms/issues/4287
ListView selection done programatically is not reflected in UI Xamarin.Forms.WPF ,,https://github.com/xamarin/Xamarin.Forms/issues/4284
ImageSource bug,,https://github.com/xamarin/Xamarin.Forms/issues/4283
[Android] CultureInfo does not update when the user changes language choice while the app is running,,https://github.com/xamarin/Xamarin.Forms/issues/4282
Errors when inheriting from any class in a local NET Standard library project.,,https://github.com/xamarin/Xamarin.Forms/issues/4280
[iOS] ListView cell layout broken after inserting new cells,,https://github.com/xamarin/Xamarin.Forms/issues/4278
[macOS] Transform / Rotate / Scale don't work on Frame,,https://github.com/xamarin/Xamarin.Forms/issues/4277
[Android] AutomationProperties.IsInAccessibleTree is ignored,,https://github.com/xamarin/Xamarin.Forms/issues/4270
Xamarin.Forms MacOS: Cannot access a disposed object. Object name: 'FormsNSTextField'.,,https://github.com/xamarin/Xamarin.Forms/issues/4268
Binding a collection to a Bindable property of CustomView gives null value,,https://github.com/xamarin/Xamarin.Forms/issues/4266
"The ""IsEnabled = false"" state of the controls doesn't retain its state on page navigation in Xamarin.Forms.WPF",,https://github.com/xamarin/Xamarin.Forms/issues/4259
iOS Accessibility VoiceOver does not stop on Header element when using the Heading Rotor setting if element is ListView Header.,,https://github.com/xamarin/Xamarin.Forms/issues/4252
XF 3.3 sets TabbedPage color based on NavigationPage.BarBackgroundColorProperty,,https://github.com/xamarin/Xamarin.Forms/issues/4246
[Android] IsFocused View test in Entry Gallery shows Entry as focused when it's not,,https://github.com/xamarin/Xamarin.Forms/issues/4240
Spec: Visual State Manager Improvements,,https://github.com/xamarin/Xamarin.Forms/issues/4232
Focused and UnFocused event of the Editor is not triggered when Editor’s renderer (EditText) is added as custom renderer in Xamarin Forms Android,,https://github.com/xamarin/Xamarin.Forms/issues/4231
Using Android webviews with custom schemes fires Navigated event before Navigating ,,https://github.com/xamarin/Xamarin.Forms/issues/4223
"Hiding Bottom navigation view in android Tabbed page rendering Issue, Viewpages not full covered once bottom navigation hides",,https://github.com/xamarin/Xamarin.Forms/issues/4222
[XAML] All objects added to an IDictionary must have a Key attribute,,https://github.com/xamarin/Xamarin.Forms/issues/4210
[A11y] focus issues related to ActivityIndicator,,https://github.com/xamarin/Xamarin.Forms/issues/4204
Nested FlexLayout's RowReverse Direction does not allocate proper width,,https://github.com/xamarin/Xamarin.Forms/issues/4202
iOS: System.ObjectDisposedException when ListView bound ObservableCollection is changed,,https://github.com/xamarin/Xamarin.Forms/issues/4186
ListView iOS - height isn't updated if a child's visibility changed,,https://github.com/xamarin/Xamarin.Forms/issues/4184
Headless Layouts are causing crashing and graphics glitches in Cells,,https://github.com/xamarin/Xamarin.Forms/issues/4168
Forms 3.3 + Mac (Regression+Crash) Changing MainPage,,https://github.com/xamarin/Xamarin.Forms/issues/4156
ListView height calculated wrong after setting new ItemsSource,,https://github.com/xamarin/Xamarin.Forms/issues/4149
Allow more than one GestureRecognizer on a View,,https://github.com/xamarin/Xamarin.Forms/issues/4145
Default project creates too long paths,,https://github.com/xamarin/Xamarin.Forms/issues/4140
[macOS] When back the navigation on ForceUpdateSize Gallery Page -> ViewCell the app crash,,https://github.com/xamarin/Xamarin.Forms/issues/4125
Forms 3.3: TextDecorations aren't unset by a DataTrigger,,https://github.com/xamarin/Xamarin.Forms/issues/4121
[WPF] Button transparency does not work in WPF,,https://github.com/xamarin/Xamarin.Forms/issues/4114
[Android] Searchbar breaks previewer,,https://github.com/xamarin/Xamarin.Forms/issues/4108
[Android] Talkback reports incorrect number of list items,,https://github.com/xamarin/Xamarin.Forms/issues/4090
Accessibility on MasterDetailPage in Split Behavior,,https://github.com/xamarin/Xamarin.Forms/issues/4085
Smooth scrolling is not occurred in Xamarin Forms ListView when scrolling is performed continuously in Android platform,,https://github.com/xamarin/Xamarin.Forms/issues/4082
DisplayActionSheet auto closes unexpectedly,,https://github.com/xamarin/Xamarin.Forms/issues/4075
"[iOS] After Cell.ForceUpdateSize(), contained Entry has odd text entry behaviour",,https://github.com/xamarin/Xamarin.Forms/issues/4067
iOS ViewCell subcontrols use Selected BackgroundColor as their BackgroundColor,,https://github.com/xamarin/Xamarin.Forms/issues/4066
[Feedback] xamarin.forms imeoptions in xaml not working,,https://github.com/xamarin/Xamarin.Forms/issues/4064
Bad performance on UWP ListView if ItemsSource is not an ObservableCollection,,https://github.com/xamarin/Xamarin.Forms/issues/4059
Frame with rounded corners have Visual issues on android,,https://github.com/xamarin/Xamarin.Forms/issues/4056
Label.FormattedText does not dyanmically change size,,https://github.com/xamarin/Xamarin.Forms/issues/4054
"RecycleElement, GroupHeaderTemplate and DataTrigger display incorrectly",,https://github.com/xamarin/Xamarin.Forms/issues/4045
SfListView control breaks due to asynchronous scrolling of ScrollViewRenderer in UWP platform,,https://github.com/xamarin/Xamarin.Forms/issues/4039
native forms feature cannot use the application.current.resource for style ,,https://github.com/xamarin/Xamarin.Forms/issues/4017
Re Open - 3465 - ScrollView scroll to top automatically in iOS,,https://github.com/xamarin/Xamarin.Forms/issues/4008
System.NullReferenceException: in Platform.LayoutRootPage,,https://github.com/xamarin/Xamarin.Forms/issues/3990
[UWP] Document in the README.md the steps required to run UI Tests,,https://github.com/xamarin/Xamarin.Forms/issues/3984
[XF] Empty ListView's ItemTemplate,,https://github.com/xamarin/Xamarin.Forms/issues/3980
[XF] Entry inside Expanded View Cell not working properly,,https://github.com/xamarin/Xamarin.Forms/issues/3964
Flexlayout flickers when remove child,,https://github.com/xamarin/Xamarin.Forms/issues/3961
Height in list views updated after the element is shown,,https://github.com/xamarin/Xamarin.Forms/issues/3957
"Toggled event not raise for Forms Switch. Only native view switch, Toggled event only raised and Forms switch background not mapped to native view switch.",,https://github.com/xamarin/Xamarin.Forms/issues/3956
[WPF] backbutton on MasterDetailPage leaves toolbar with wrong buttons,,https://github.com/xamarin/Xamarin.Forms/issues/3934
[iOS] Wrong Page Height when Navigation Bar is Hidden,,https://github.com/xamarin/Xamarin.Forms/issues/3932
[Feedback] Xamarin Forms 3.2 Android entry cursor jumps back and forth,,https://github.com/xamarin/Xamarin.Forms/issues/3923
Gradient view issue on Mac OS Android emulator API level 28 (Pie),,https://github.com/xamarin/Xamarin.Forms/issues/3912
Setting FontAttribute on a Span makes it ignore FontSize from the parent Label,,https://github.com/xamarin/Xamarin.Forms/issues/3901
Search bar width issue in horizontal stack layout iOS,,https://github.com/xamarin/Xamarin.Forms/issues/3898
[WPF] Custom theme doens't work,,https://github.com/xamarin/Xamarin.Forms/issues/3892
[UWP] PopAsync() crashes when navigating back to a page with a ListView with grouping after an item has been removed,,https://github.com/xamarin/Xamarin.Forms/issues/3887
Picker control doesn't highlight the user selected item on Android,,https://github.com/xamarin/Xamarin.Forms/issues/3885
Span.GestureRecognizers Command does not call on iOS ,,https://github.com/xamarin/Xamarin.Forms/issues/3883
HasUnevenRows fires ItemAppearing for invisible screen items when the cell is an Image,,https://github.com/xamarin/Xamarin.Forms/issues/3874
App level styles go missing after showing XF content via embedding,,https://github.com/xamarin/Xamarin.Forms/issues/3865
[Shell] Adding ShellContent directly under ShellItem causes XAML editor warning in VS,,https://github.com/xamarin/Xamarin.Forms/issues/3864
System Access Violation Exception is thrown in Forms.UWP while using ListView,,https://github.com/xamarin/Xamarin.Forms/issues/3858
[F100] Add support for RelativeSource binding,,https://github.com/xamarin/Xamarin.Forms/issues/3847
Android InputTransparency With Nested Layouts,,https://github.com/xamarin/Xamarin.Forms/issues/3846
XLS0501	The property 'Default' is set more than once.,,https://github.com/xamarin/Xamarin.Forms/issues/3839
"Page.UseSafeArea=""true"" not respected on all pages inside a CarouselPage",,https://github.com/xamarin/Xamarin.Forms/issues/3837
[WPF] FontSize setter in Label style in App.xaml not being used in WPF,,https://github.com/xamarin/Xamarin.Forms/issues/3827
UWP Entry.ReturnType overrides anything set by Entry.Keyboard,,https://github.com/xamarin/Xamarin.Forms/issues/3820
async TapGestureRecognizer wrong signature,,https://github.com/xamarin/Xamarin.Forms/issues/3818
 Inconsistent layout spacing/size of the same Grid in different places,,https://github.com/xamarin/Xamarin.Forms/issues/3802
[Android] SeparatorColor of ListView is NOT updated dynamically,,https://github.com/xamarin/Xamarin.Forms/issues/3798
FlexLayout Grow Property issue,,https://github.com/xamarin/Xamarin.Forms/issues/3797
Application crashes with MissingMethodException - Default constructor not found for type System.Array,,https://github.com/xamarin/Xamarin.Forms/issues/3790
EditText native object was not disposed in Android,,https://github.com/xamarin/Xamarin.Forms/issues/3784
[Android] Switch aligns inconsistently on Android vs iOS/UWP,,https://github.com/xamarin/Xamarin.Forms/issues/3782
"[ios,Android] Scrolling area not recalculated on Rotation for ScrollView or Listview in a ContentView ",,https://github.com/xamarin/Xamarin.Forms/issues/3779
Dark mode on Mojave doesn't work right,,https://github.com/xamarin/Xamarin.Forms/issues/3777
[Android] Nested Tabbed Page,,https://github.com/xamarin/Xamarin.Forms/issues/3775
[WPF] ListView.Header not being rendered,,https://github.com/xamarin/Xamarin.Forms/issues/3770
Label text is cut off in grid row AUTO ,,https://github.com/xamarin/Xamarin.Forms/issues/3754
Memory leak in the Navigation Page on Android,,https://github.com/xamarin/Xamarin.Forms/issues/3742
[iOS] SearchBar width is not currently consistent with other platforms or across ios versions,,https://github.com/xamarin/Xamarin.Forms/issues/3741
[Feedback] Xamarin Forms Startup Time Slow,,https://github.com/xamarin/Xamarin.Forms/issues/3722
[iOS] Nested Listview not updating when using DataTemplateSelectors to swap out views,,https://github.com/xamarin/Xamarin.Forms/issues/3703
Custom font (Courier New Regular) is not working in iOS and UWP,,https://github.com/xamarin/Xamarin.Forms/issues/3699
[UWP] Button does not render properly when Rotation is changed and then changed back to 0,,https://github.com/xamarin/Xamarin.Forms/issues/3695
WPF Window border cannot be removed,,https://github.com/xamarin/Xamarin.Forms/issues/3688
[Xaml] Fixes including ResourceDictionary from another ResourceDictionary,,https://github.com/xamarin/Xamarin.Forms/pull/3678
[GTK] Inconsistent alignment of elements in StackLayout based on addition to a parent StackLayout,,https://github.com/xamarin/Xamarin.Forms/issues/3674
[UWP] NavigationPage on UWP - Effects are not applied,,https://github.com/xamarin/Xamarin.Forms/issues/3666
[UWP] StackLayout content inside TableSection gets clipped,,https://github.com/xamarin/Xamarin.Forms/issues/3664
WPF ListView Cell Selection Behaviour,,https://github.com/xamarin/Xamarin.Forms/issues/3660
WPF/GTK ListView Cell ContextMenu,,https://github.com/xamarin/Xamarin.Forms/issues/3659
Crash when trying to include resource dictionary from another resource dictionary,,https://github.com/xamarin/Xamarin.Forms/issues/3655
Absolute layout working inconsistently across platforms,,https://github.com/xamarin/Xamarin.Forms/issues/3649
Introducing RowHeight in ListView causes ContentView not to render within StackLayout,,https://github.com/xamarin/Xamarin.Forms/issues/3640
ViewCellRenderer ignores the accessory (if any) when getting the width,,https://github.com/xamarin/Xamarin.Forms/issues/3626
"Issues in RTL Xamarin Forms (UWP, Android, IOS and MacOS platform)",,https://github.com/xamarin/Xamarin.Forms/issues/3611
[MacOs]Slider inside StackLayout Horizontal Orientation,,https://github.com/xamarin/Xamarin.Forms/issues/3610
Retain Strategy on Listview with DataTemplateSelector causes BindingContext to revert to null,,https://github.com/xamarin/Xamarin.Forms/issues/3602
NSApplication.Init isn't working with Xamarin.Forms.Platform.GTK because OpenTK.GLControl assembly is missing,,https://github.com/xamarin/Xamarin.Forms/issues/3591
iOS: TableView Selects Incorrect Row when Keyboard is Open,,https://github.com/xamarin/Xamarin.Forms/issues/3589
[iOS] ListView ItemSelected fires when selecting group header row,,https://github.com/xamarin/Xamarin.Forms/issues/3587
Xamarin.Forms.Platform.GTK nuget package should not bundle webkit-sharp,,https://github.com/xamarin/Xamarin.Forms/issues/3585
[Enhancement] Convert all default image handling in Android over to using Glidex,,https://github.com/xamarin/Xamarin.Forms/issues/3577
[UWP] ListView scroll issues,,https://github.com/xamarin/Xamarin.Forms/issues/3573
Crash when rotating a contentpage programatically on Android ,,https://github.com/xamarin/Xamarin.Forms/issues/3572
[GTK] WebView not working,,https://github.com/xamarin/Xamarin.Forms/issues/3571
[Enhancement] Editor: Control over text-prediction ,,https://github.com/xamarin/Xamarin.Forms/issues/3555
Softkeyboard-text in landscape mode doesn't show all chars in KeyListener,,https://github.com/xamarin/Xamarin.Forms/issues/3547
"Margin, Height request and Width request is not applied for Label while converting the forms view to native view in Xamarin.Forms",,https://github.com/xamarin/Xamarin.Forms/issues/3537
Frame change appearance in Xamarin.Forms 3.1.0,,https://github.com/xamarin/Xamarin.Forms/issues/3532
"[Android] GetFragment(Page, bool, bool); System.ArgumentOutOfRangeException: Index was out of range. Must be non-negative and less than the size of the collection. Parameter name: index",,https://github.com/xamarin/Xamarin.Forms/issues/3528
[Android] Image on Button is not centered with text,,https://github.com/xamarin/Xamarin.Forms/issues/3527
Slider overwrites value when attributes in wrong order,,https://github.com/xamarin/Xamarin.Forms/issues/3521
[Android] System.ArgumentException in OrderedDictionary: An item with the same key has already been added.,,https://github.com/xamarin/Xamarin.Forms/issues/3516
Xamarin.Forms ListView Issues with repro,,https://github.com/xamarin/Xamarin.Forms/issues/3510
